,Part,Description,UOM,OnHand,Allocated,NotAvailable,DropShip,Available,OnOrder,Committed,Short
1217,R1385,Black Cohosh (2.5% Extract)(root),kg,0.00,31.36,0.00,0.0,0.00,50.00,0.00,31.36
1218,R1386,Dong Quai (1% Extract)(root),kg,29.845,29.40,29.845,0.0,0.00,0.00,0.00,29.40
1219,R1387,Sage (2.5% extract)(leaf),kg,39.845,39.20,39.845,0.0,0.00,0.00,0.00,39.20
1220,R1388,Wild Yam (4:1 extract)(root),kg,9.88,2.94,0.00,0.0,6.94,0.00,0.00,0.00
1221,R1389,"Vitamin D3 Cholecalciferol (Lichen Algae) [100,000 IU/g]",kg,4.00,5.19215,4.00,0.0,0.00,0.00,0.00,5.19215
1222,R139,Garlic Odor Reduced Powder,kg,24.87,22.6332,0.00,0.0,2.2368,0.00,22.634,0.00
1223,R1390,Organic Echinacea Purpurea (Herb),kg,14.88,6.08,0.00,0.0,8.80,0.00,0.00,0.00
1224,R1391,AvailOmÂ® 50 High EPA,kg,7.45,0.00,7.45,0.0,0.00,0.00,0.00,0.00
1225,R1392,Icelandic Kelp Blendâ¢,kg,0.00,39.00,0.00,0.0,0.00,0.00,0.00,39.00
1226,R1393,Povidone Iodine(PVP-I) USP,kg,0.00,17.7294,0.00,0.0,0.00,0.00,0.00,17.7294
1227,R1394,Organic Ginger Root Extract 1%,kg,0.00,0.00,0.00,0.0,0.00,525.00,0.00,0.00
1228,R141,Hibiscus Flower Powder,kg,15.665,6.60,0.00,0.0,9.065,0.00,6.60,0.00
1229,R142,L-Carnitine Base,kg,20.00,0.00,20.00,0.0,0.00,0.00,0.00,0.00
1230,R144,Licorice Root Extract 4:1,kg,53.31,55.00,0.00,0.0,0.00,0.00,0.00,1.69
1231,R145,Milk Thistle Extract 80% Silymarin,kg,44.65,0.00,0.00,0.0,44.65,0.00,0.00,0.00
1232,R148,Psyllium Husk 95%,kg,24.00,0.00,0.00,0.0,24.00,0.00,0.00,0.00
1233,R149,Quercetin Dihydrate 98%,kg,115.181,383.2037,0.00,0.0,0.00,250.00,13.471,268.0227
1234,R151,Slippery Elm Bark Powder,kg,1.806,0.00,0.00,0.0,1.806,0.00,0.00,0.00
1235,R152,Vitamin B1 Thiamine Mono,kg,28.818,39.67344,0.00,0.0,0.00,0.00,16.976,10.85544
1236,R154,Wheatgrass Powder,kg,9.00,0.00,0.00,0.0,9.00,0.00,0.00,0.00
1237,R155,Vitamin B12 1% Cyanocobalamin,kg,15.411,0.04704,15.12,0.0,0.24396,0.00,0.00,0.00
1238,R156,Bee Pollen Extract 4:1,kg,0.112,0.00,0.00,0.0,0.112,0.00,0.00,0.00
1239,R158,"Cayenne Pepper Powder (Capsicum annuum) 40,000 hu/g",kg,63.845,55.00,39.845,0.0,0.00,0.00,0.00,31.00
1240,R159,Kelp Powder,kg,76.295,43.0625,0.00,0.0,33.2325,0.00,13.663,0.00
1241,R161,Red Raspberry Leaf Extract 4:1,kg,5.248,0.00,0.00,0.0,5.248,0.00,0.00,0.00
1242,R164,Yarrow Powder,kg,3.445,0.00,3.445,0.0,0.00,0.00,0.00,0.00
1243,R165,Garcinia Cambogia Extract 50%,kg,22.37,0.00,0.00,0.0,22.37,0.00,0.00,0.00
1244,R168,Borage Extract 4:1,kg,0.33,0.00,0.00,0.0,0.33,0.00,0.00,0.00
1245,R169,Magnesium Stearate,kg,"2,077.975","3,542.85636",0.00,0.0,0.00,500.00,986.661,"1,464.88136"
1246,R171,Banaba PE 1%,kg,4.80,0.00,0.00,0.0,4.80,0.00,0.00,0.00
1247,R172,Chromium Picolinate 11.7%,kg,1.402,0.16994,0.119,0.0,1.11306,0.00,0.021,0.00
1248,R175,Manganese Citrate 28%,kg,3.845,13.75823,2.80,0.0,0.00,0.00,0.00,12.71323
1249,R176,L-Glutathione (Reduced),kg,6.124,420.915,0.00,0.0,0.00,0.00,0.00,414.791
1250,R180,Gymnema Sylvestre Extract 4:1,kg,2.50,0.00,0.00,0.0,2.50,0.00,0.00,0.00
1251,R181,Bromelain 80 GDU/g,kg,88.161,101.72,0.00,0.0,0.00,0.00,2.42,13.559
1252,R182,Juniper Berry Extract 4:1,kg,26.317,6.60,1.437,0.0,18.28,0.00,6.60,0.00
1253,R183,Vanadyl Sulfate,kg,10.585,0.0039,2.449,0.0,8.1321,0.00,0.005,0.00
1254,R184,L-Methionine,kg,20.701,17.60,4.942,0.0,0.00,0.00,0.00,1.841
1255,R185,Uva Ursi Powder,kg,36.548,13.725,11.623,0.0,11.20,0.00,13.725,0.00
1256,R188,L-Taurine,kg,34.047,17.495,24.845,0.0,0.00,0.00,2.42,8.293
1257,R190,Caffeine Anhydrous,kg,18.375,0.00,0.00,0.0,18.375,0.00,0.00,0.00
1258,R191,Green Tea Extract 4:1,kg,76.705,9.70,1.975,0.0,65.03,0.00,9.70,0.00
1259,R194,White Kidney Bean Extract 4:1,kg,2.00,0.00,0.00,0.0,2.00,0.00,0.00,0.00
1260,R198,Spearmint Leaf Powder,kg,6.26,0.00,6.26,0.0,0.00,0.00,0.00,0.00
1261,R200,Dandelion Leaf Powder,kg,41.185,0.00,25.00,0.0,16.185,0.00,0.00,0.00
1262,R201,Sarsaparilla Root Powder,kg,7.255,0.00,0.00,0.0,7.255,0.00,0.00,0.00
1263,R202,Skullcap Herb Powder,kg,11.00,0.00,11.00,0.0,0.00,0.00,0.00,0.00
1264,R205,Gotu Kola Herb Powder,kg,0.601,0.00,0.049,0.0,0.552,0.00,0.00,0.00
1265,R206,Barberry Root Powder (Berberis vulgaris),kg,18.519,0.00,0.00,0.0,18.519,0.00,0.00,0.00
1266,R208,Nettle Leaf Powder,kg,18.589,6.60,0.00,0.0,11.989,0.00,6.60,0.00
1267,R209,Acai Berry P.E. 4:1,kg,17.785,0.00,3.938,0.0,13.847,0.00,0.00,0.00
1268,R210,Cascara Sagrada P.E. 4:1,kg,21.59,0.00,0.00,0.0,21.59,0.00,0.00,0.00
1269,R212,"Vitamin A Acetate 500,000 IU / g",kg,8.949,7.80,1.088,0.0,0.061,0.00,0.00,0.00
1270,R213,L-Glycine,kg,19.609,0.00,14.609,0.0,5.00,0.00,0.00,0.00
1271,R214,Citric Acid,kg,40.2545,0.00,0.00,0.0,40.2545,0.00,0.00,0.00
1272,R215,Resveratrol 20%,kg,15.00,0.00,0.00,0.0,15.00,0.00,0.00,0.00
1273,R216,L-Proline,kg,37.919,205.63335,10.00,0.0,0.00,0.00,22.099,177.71435
1274,R218,L-Glutamine,kg,89.934,75.375,0.00,0.0,14.559,0.00,5.501,0.00
1275,R219,Phosphatidylserine 20%,kg,12.209,0.00,9.87,0.0,2.339,0.00,0.00,0.00
1276,R220,Sucralose,kg,23.00,0.00,0.00,0.0,23.00,0.00,0.00,0.00
1277,R221,Vitamin B2 Riboflavin,kg,45.407,25.13658,24.845,0.0,0.00,0.00,16.50,4.57458
1278,R224,Saw Palmetto Extract 4:1,kg,21.52,0.00,0.00,0.0,21.52,0.00,0.00,0.00
1279,R225,DMAE (Dimethylaminoethanol),kg,1.98,0.00,1.98,0.0,0.00,0.00,0.00,0.00
1280,R226,5-HTP (L-5 Hydroxytryptophan),kg,3.618,505.098,0.00,0.0,0.00,0.00,0.00,501.48
1281,R227,D-Calcium Pantothenate,kg,26.682,127.50372,0.00,0.0,0.00,0.00,20.924,100.82172
1282,R230,Green Coffee Bean Extract 50%,kg,56.895,0.00,0.00,0.0,56.895,0.00,0.00,0.00
1283,R231,N-Acetyl L-Carnitine HCl,kg,15.554,0.00,9.40,0.0,6.154,0.00,0.00,0.00
1284,R232,Bacopa Monnieri Extract 20%,kg,16.513,0.00,0.00,0.0,16.513,0.00,0.00,0.00
1285,R234,Raspberry Ketones 99%,kg,0.258,0.00,0.00,0.0,0.258,0.00,0.00,0.00
1286,R235,Melatonin,kg,2.209,0.00,0.781,0.0,1.428,0.00,0.00,0.00
1287,R236,Biotin Pure (Vitamin B7),kg,0.214,2.11492,0.00,0.0,0.00,0.00,0.044,1.90092
1288,R237,Microcrystalline Cellulose 102 (MCC),kg,91.42952,184.40026,0.00,0.0,0.00,100.00,91.42952,92.97074
1289,R239,Vitamin E (d-alpha-tocopherol) Succinate (Natural),kg,20.44621,216.62426,0.00,0.0,0.00,0.00,0.00,196.17805
1290,R240,Gotu Kola Extract 10:1,kg,15.788,0.00,15.788,0.0,0.00,0.00,0.00,0.00
1291,R241,Licorice Root Powder,kg,22.00,0.00,0.00,0.0,22.00,0.00,0.00,0.00
1292,R243,Iron (Ferrous) Aminomin 20% Fine Powder,kg,6.20,0.00,0.00,0.0,6.20,0.00,0.00,0.00
1293,R244,Copper Aminomin 10% Fine Powder,kg,24.408,0.10336,0.00,0.0,24.30464,0.00,0.00,0.00
1294,R246,L-Carnitine Tartrate,kg,18.326,85.8858,4.526,0.0,0.00,0.00,0.00,72.0858
1295,R247,L-Leucine,kg,97.185,8.97876,0.00,0.0,88.20624,0.00,0.00,0.00
1296,R248,L-Valine,kg,4.158,0.00,4.158,0.0,0.00,0.00,0.00,0.00
1297,R249,L-Isoleucine,kg,9.096,0.00,9.096,0.0,0.00,0.00,0.00,0.00
1298,R250,"Vitamin A Palmitate 250,000 IU/g",kg,33.903,22.0055,0.00,0.0,11.8975,0.00,22.003,0.00
1299,R251,L-Arginine (Base),kg,7.038,0.00,0.00,0.0,7.038,0.00,0.00,0.00
1300,R253,Zinc Gluconate 14%,kg,36.764,13.75,0.00,0.0,23.014,0.00,13.749,0.00
1301,R254,"Vitamin D3 Cholecalciferol (100,000 IU/g)",kg,150.065,150.79603,0.00,0.0,0.00,0.00,93.02,0.73103
1302,R255,Calcium Citrate,kg,86.50,0.00,0.00,0.0,86.50,0.00,0.00,0.00
1303,R259,L-Cysteine Mono HCl,kg,0.298,75.9759,0.00,0.0,0.00,0.00,0.00,75.6779
1304,R260,L-Aspartic Acid,kg,11.799,5.50,4.623,0.0,1.676,0.00,5.501,0.00
1305,R261,L-Alanine,kg,19.915,0.00,19.915,0.0,0.00,0.00,0.00,0.00
1306,R262,Copper Gluconate 13%,kg,20.60,0.275,0.00,0.0,20.325,0.00,0.275,0.00
1307,R266,L-Lysine HCl,kg,99.54732,"1,131.11423",0.00,0.0,0.00,850.00,48.98732,"1,031.56691"
1308,R269,Beef Liver Powder S.D.,kg,39.343,0.00,0.00,0.0,39.343,0.00,0.00,0.00
1309,R270,Boron Citrate 5%,kg,4.965,26.0013,2.165,0.0,0.00,25.00,0.00,23.2013
1310,R271,Copper Citrate 33%,kg,0.338,0.00,0.338,0.0,0.00,0.00,0.00,0.00
1311,R272,Molybdenum Aminomin 0.2%,kg,0.875,4.41,0.00,0.0,0.00,0.00,0.00,3.535
1312,R273,Zinc Citrate 30%,kg,28.526,6.5013,25.00,0.0,0.00,0.00,0.00,2.9753
1313,R274,Manganese Aminomin 10%,kg,23.222,13.20,1.022,0.0,9.00,0.00,0.00,0.00
1314,R275,Horsetail P.E. 7%,kg,31.352,42.50065,0.00,0.0,0.00,0.00,12.802,11.14865
1315,R277,Bladderwrack Powder,kg,1.298,0.00,0.00,0.0,1.298,0.00,0.00,0.00
1316,R278,DHEA  (Dehydroepiandrosterone),kg,10.694,0.00,0.00,0.0,10.694,0.00,0.00,0.00
1317,R279,Glucomannan 95% (Konjac),kg,23.457,0.00,0.00,0.0,23.457,0.00,0.00,0.00
1318,R283,White Kidney Bean Extract 20:1,kg,11.60,0.00,0.00,0.0,11.60,0.00,0.00,0.00
1319,R284,Tart Cherry Extract 10:1,kg,8.137,0.00,0.00,0.0,8.137,0.00,0.00,0.00
1320,R290,Manganese Sulfate,kg,4.008,0.00,4.008,0.0,0.00,0.00,0.00,0.00
1321,R295,Olive Leaf Extract 4:1,kg,24.239,0.00,0.00,0.0,24.239,0.00,0.00,0.00
1322,R296,Brown Flax Seed Powder,kg,227.291,246.40,0.00,0.0,0.00,0.00,169.40,19.109
1323,R297,Astragalus Extract 4:1,kg,45.585,38.50,0.00,0.0,7.085,0.00,0.00,0.00
1324,R298,Zinc Aminomin 20%,kg,25.586,15.60,0.586,0.0,9.40,0.00,0.00,0.00
1325,R301,SC90 (Cellulose),kg,37.00,0.00,0.00,0.0,37.00,0.00,0.00,0.00
1326,R304,Dong Quai Root Extract 4:1,kg,4.539,1.665,0.00,0.0,2.874,0.00,0.00,0.00
1327,R308,Chromium Aminomin 10%,kg,5.232,0.1064,5.232,0.0,0.00,0.00,0.00,0.1064
1328,R309,Conjugated Linoleic Acid (CLA) 60%,kg,8.26,0.00,0.00,0.0,8.26,0.00,0.00,0.00
1329,R310,Organic Kelp Powder,kg,31.909,0.00,0.00,0.0,31.909,0.00,0.00,0.00
1330,R312,"Papain 2,000 USP/g",kg,4.46,0.55,0.00,0.0,3.91,0.00,0.55,0.00
1331,R313,Fish Oil Powder (Omega 3),kg,0.202,0.00,0.202,0.0,0.00,0.00,0.00,0.00
1332,R314,Watercress Leaf Powder,kg,33.169,0.00,21.499,0.0,11.67,0.00,0.00,0.00
1333,R321,Parsley Leaf Powder,kg,21.346,0.00,0.00,0.0,21.346,0.00,0.00,0.00
1334,R322,Spinach Extract 4:1,kg,119.784,116.4668,0.00,0.0,3.3172,0.00,25.866,0.00
1335,R323,Magnolia Bark Extract Honokiol 2% HPLC,kg,24.87,0.00,0.00,0.0,24.87,0.00,0.00,0.00
1336,R324,Strawberry Powder,kg,0.602,0.00,0.602,0.0,0.00,0.00,0.00,0.00
1337,R326,Fennel Seed Extract 5:1,kg,0.874,0.00,0.874,0.0,0.00,0.00,0.00,0.00
1338,R328,Hoodia Gordonii Powder,kg,0.669,0.00,0.669,0.0,0.00,0.00,0.00,0.00
1339,R329,Cabbage Powder,kg,0.41,0.00,0.41,0.0,0.00,0.00,0.00,0.00
1340,R331,Betaine HCl,kg,5.177,2.0188,5.145,0.0,0.00,0.00,0.00,1.9868
1341,R332,Theobromine,kg,6.533,0.00,6.533,0.0,0.00,0.00,0.00,0.00
1342,R333,Amla Powder,kg,16.00,0.00,0.00,0.0,16.00,0.00,0.00,0.00
1343,R336,Grapefruit Extract 4:1,kg,0.644,0.00,0.00,0.0,0.644,0.00,0.00,0.00
1344,R338,Cat's Claw Bark Powder,kg,3.61,0.00,3.61,0.0,0.00,0.00,0.00,0.00
1345,R339,Cordyceps Mushrooms P.E. 2:1,kg,43.155,0.00,43.155,0.0,0.00,0.00,0.00,0.00
1346,R341,Brewers Yeast,kg,54.67,0.00,0.00,0.0,54.67,0.00,0.00,0.00
1347,R343,Shiitake Mushroom Powder,kg,0.859,0.00,0.859,0.0,0.00,0.00,0.00,0.00
1348,R346,Larch Arabinogalactan Powder,kg,17.597,0.00,0.00,0.0,17.597,0.00,0.00,0.00
1349,R348,Reishi Mushroom Extract 4:1,kg,14.00,1.665,0.00,0.0,12.335,0.00,0.00,0.00
1350,R350,Slippery Elm Bark Extract 4:1,kg,22.81,0.00,0.00,0.0,22.81,0.00,0.00,0.00
1351,R351,White Willow Bark Extract 4:1,kg,5.808,0.00,0.00,0.0,5.808,0.00,0.00,0.00
1352,R352,Fruit Punch Flavor (Gold Coast# 325224),kg,12.421,0.00,0.00,0.0,12.421,0.00,0.00,0.00
1353,R354,Garcinia Cambogia Extract 4:1,kg,7.875,0.00,0.00,0.0,7.875,0.00,0.00,0.00
1354,R355,Organic Ashwagandha Root Powder,kg,11.71,0.00,0.00,0.0,11.71,0.00,0.00,0.00
1355,R361,Oat Straw Powder,kg,1.80,0.00,0.00,0.0,1.80,0.00,0.00,0.00
1356,R363,Calcium Chelate 40% (Aminomin),kg,151.921,38.25,1.921,0.0,111.75,0.00,0.00,0.00
1357,R364,Potassium Krebs 33%,kg,12.80,45.90,0.00,0.0,0.00,125.00,0.00,33.10
1358,R365,Magnesium Chelate 40% Amino Acid,kg,21.72,19.125,0.00,0.0,2.595,50.00,0.00,0.00
1359,R367,AlphaSize 50P (Alpha GPC),kg,41.854,19.40,0.00,0.0,22.454,0.00,19.40,0.00
1360,R368,Beet Root Powder,kg,8.392,0.00,0.00,0.0,8.392,0.00,0.00,0.00
1361,R369,L-Glutamic Acid Anhydrous,kg,26.868,16.50,0.00,0.0,10.368,0.00,16.50,0.00
1362,R370,L-Serine,kg,17.164,0.00,17.164,0.0,0.00,0.00,0.00,0.00
1363,R372,Rice Bran Powder,kg,0.51,0.00,0.00,0.0,0.51,0.00,0.00,0.00
1364,R373,Rose Hips Powder,kg,29.654,8.25,2.15,0.0,19.254,0.00,8.25,0.00
1365,R377,DiCalcium Phosphate Anhydrous,kg,38.8958,166.45223,0.00,0.0,0.00,0.00,0.00,127.55643
1366,R381,Beta Sitosterol 40% (95% Phytosterols) (ALLERGEN: SOY),kg,24.27,0.00,7.87,0.0,16.40,0.00,0.00,0.00
1367,R382,Marshmallow Powder,kg,5.605,0.00,0.00,0.0,5.605,0.00,0.00,0.00
1368,R383,Saw Palmetto Extract (45% Fatty Acids by GC),kg,12.00,0.00,12.00,0.0,0.00,0.00,0.00,0.00
1369,R384,Buchu Leaf Extract 4:1,kg,8.64,0.00,8.64,0.0,0.00,0.00,0.00,0.00
1370,R386,Pygeum Africanum Extract 4:1,kg,9.56,0.00,4.56,0.0,5.00,0.00,0.00,0.00
1371,R388,Calcium D-Glucarate,kg,0.565,0.00,0.00,0.0,0.565,0.00,0.00,0.00
1372,R390,Zinc Picolinate 20%,kg,119.649,309.55578,100.345,0.0,0.00,0.00,0.00,290.25178
1373,R391,Nettle Leaf Extract 4:1,kg,38.08,22.00,0.00,0.0,16.08,0.00,0.00,0.00
1374,R392,Cat's Claw Bark P.E. 4:1,kg,4.371,0.00,0.00,0.0,4.371,0.00,0.00,0.00
1375,R393,Phosphatidyl Choline 40%,kg,10.00,0.00,10.00,0.0,0.00,0.00,0.00,0.00
1376,R395,Pumpkin Seed Extract 10:1,kg,688.00,687.50,0.00,0.0,0.50,0.00,0.00,0.00
1377,R398,Selenium Amino Acid Chelate 0.2%,kg,3.441,8.36,0.00,0.0,0.00,0.00,0.00,4.919
1378,R399,Fenugreek Seed Powder,kg,17.70,0.00,0.00,0.0,17.70,0.00,0.00,0.00
1379,R400,N-Acetyl L-Cysteine,kg,3.82,29.99976,0.00,0.0,0.00,0.00,0.00,26.17976
1380,R401,Artichoke Leaf Extract 4:1,kg,12.717,0.00,0.00,0.0,12.717,0.00,0.00,0.00
1381,R402,Sodium Copper Chlorophyllin,kg,18.898,0.00,0.00,0.0,18.898,0.00,0.00,0.00
1382,R403,Epimedium Extract (Horny Goat Weed) PE 10% Icariins,kg,3.00,0.00,3.00,0.0,0.00,0.00,0.00,0.00
1383,R404,Zinc Sulfate 30%,kg,13.00,0.00,0.00,0.0,13.00,0.00,0.00,0.00
1384,R405,Aloe Vera Powder 200:1,kg,19.60,0.00,0.00,0.0,19.60,0.00,0.00,0.00
1385,R406,Wolfberry (Goji Berry) Extract 40% (10:1),kg,48.691,35.20,0.00,0.0,13.491,0.00,24.199,0.00
1386,R407,Potassium Bitartrate,kg,22.68,0.00,0.00,0.0,22.68,0.00,0.00,0.00
1387,R408,Horny Goat Weed (Epimedium Extract) P.E. 4:1,kg,3.616,0.00,3.616,0.0,0.00,0.00,0.00,0.00
1388,R410,Milk Thistle Seed Extract 4:1,kg,21.00,0.00,0.00,0.0,21.00,0.00,0.00,0.00
1389,R411,Ginkgo Biloba Extract 24% / 6%,kg,15.50,0.00,0.00,0.0,15.50,0.00,0.00,0.00
1390,R413,Croscarmellose Sodium,kg,35.90,23.52,0.00,0.0,12.38,0.00,0.00,0.00
1391,R414,Maca Root Extract 10:1,kg,42.053,32.4987,0.00,0.0,9.5543,0.00,0.00,0.00
1392,R415,Tribulus Terrestris Extract 60%,kg,2.00,0.00,0.00,0.0,2.00,0.00,0.00,0.00
1393,R416,Yohimbe Bark Extract 8%,kg,5.327,0.00,0.00,0.0,5.327,0.00,0.00,0.00
1394,R417,Muira Puama Extract 10:1,kg,126.506,137.50,0.00,0.0,0.00,0.00,0.00,10.994
1395,R418,Pine Bark Extract 65%,kg,14.101,0.00,14.101,0.0,0.00,0.00,0.00,0.00
1396,R420,Hops Flower Extract 10:1,kg,20.17,0.00,0.00,0.0,20.17,0.00,0.00,0.00
1397,R421,Tongkat Ali Extract 200:1,kg,7.094,0.00,3.14,0.0,3.954,0.00,0.00,0.00
1398,R422,Female Fern (Polypodium Vulgare) Extract 4:1,kg,8.873,0.00,8.873,0.0,0.00,0.00,0.00,0.00
1399,R424,Black Elderberry Powder (Sambucus Nigra),kg,23.481,0.00,0.00,0.0,23.481,0.00,0.00,0.00
1400,R426,Blueberry Fruit Powder,kg,2.90,0.00,0.00,0.0,2.90,0.00,0.00,0.00
1401,R427,Psyllium Husk 85%,kg,262.886,0.00,262.886,0.0,0.00,0.00,0.00,0.00
1402,R429,Papaya Leaf Powder,kg,17.122,0.00,0.00,0.0,17.122,0.00,0.00,0.00
1403,R430,Pomegranate Fruit Powder,kg,7.81,0.00,7.22,0.0,0.59,0.00,0.00,0.00
1404,R432,Noni Fruit Powder (Hawaiian),kg,1.76,0.00,0.66,0.0,1.10,0.00,0.00,0.00
1405,R433,00 Gelatin Blue 0570.01 Capsules,ea,"28,373.00",0.00,0.00,0.0,"28,373.00",0.00,0.00,0.00
1406,R439,Coleus Forskolin Extract 4:1,kg,13.297,0.00,0.00,0.0,13.297,0.00,0.00,0.00
1407,R441,Methanol,gal,165.00,19.00,0.00,0.0,146.00,220.00,0.00,0.00
1408,R442,Methylene Chloride,gal,225.20,19.00,0.00,0.0,206.20,110.00,0.00,0.00
1409,R445,Glucosamine HCl 80 Mesh,kg,27.475,27.47135,0.00,0.0,0.00365,0.00,27.47135,0.00
1410,R446,Tongkat Ali Extract 100:1 (root),kg,90.227,76.3087,0.00,0.0,13.9183,0.00,52.20,0.00
1411,R447,Catuaba Bark Powder,kg,80.5714,55.00,0.00,0.0,25.5714,0.00,0.00,0.00
1412,R448,Tribulus Terrestris Fruit Powder,kg,14.18,0.00,0.00,0.0,14.18,0.00,0.00,0.00
1413,R450,Oyster Shell Powder,kg,67.82,55.00,0.00,0.0,12.82,0.00,0.00,0.00
1414,R451,Orchic Substance (Bovine),kg,73.763,55.00,0.00,0.0,18.763,0.00,0.00,0.00
1415,R452,Sarsaparilla Extract 4:1,kg,649.75,632.50,0.00,0.0,17.25,0.00,0.00,0.00
1416,R453,Green Coffee Bean Extract 4:1,kg,2.898,0.00,2.898,0.0,0.00,0.00,0.00,0.00
1417,R454,Blessed Thistle Powder,kg,23.603,9.80,0.00,0.0,13.803,0.00,0.00,0.00
1418,R456,Bilberry Fruit Extract 4:1,kg,159.755,176.00,0.00,0.0,0.00,0.00,120.999,16.245
1419,R457,Malic Acid,kg,37.195,7.65,0.00,0.0,29.545,0.00,0.00,0.00
1420,R458,Fumaric Acid,kg,33.50,7.65,25.00,0.0,0.85,0.00,0.00,0.00
1421,R459,Potassium Iodide,kg,16.515,3.82808,16.515,0.0,0.00,0.00,0.00,3.82808
1422,R460,Potassium Gluconate,kg,0.383,23.2914,0.383,0.0,0.00,0.00,0.00,23.2914
1423,R462,Chromium Nicotinate 10%,kg,0.364,0.7293,0.00,0.0,0.00,0.00,0.262,0.3653
1424,R463,L-Selenomethionine Trit on DCP 0.5%,kg,26.624,73.7383,0.00,0.0,0.00,0.00,0.00,47.1143
1425,R464,Rutin,kg,17.283,13.20,17.283,0.0,0.00,0.00,0.00,13.20
1426,R465,Calcium Gluconate 9%,kg,1.488,0.55,0.00,0.0,0.938,0.00,0.55,0.00
1427,R466,Vitamin B1 Thiamine HCl,kg,21.157,18.34453,0.00,0.0,2.81247,0.00,0.00,0.00
1428,R467,Magnesium Chloride,kg,34.756,0.00,34.756,0.0,0.00,0.00,0.00,0.00
1429,R468,Vinpocetine,kg,0.024,0.00,0.024,0.0,0.00,0.00,0.00,0.00
1430,R469,Yerba Mate Extract 4:1,kg,9.657,6.60,0.757,0.0,2.30,0.00,6.60,0.00
1431,R470,Hesperidin 90%,kg,26.665,3.058,0.00,0.0,23.607,0.00,3.055,0.00
1432,R471,Chamomile Extract 4:1,kg,9.913,0.55,0.00,0.0,9.363,0.00,0.55,0.00
1433,R472,Valerian Extract 4:1,kg,19.22,0.00,0.00,0.0,19.22,0.00,0.00,0.00
1434,R473,Passion Flower Extract 4:1,kg,26.577,0.00,12.177,0.0,14.40,0.00,0.00,0.00
1435,R474,Ginger Root Extract 4:1,kg,67.548,247.61565,0.00,0.0,0.00,125.00,26.516,180.06765
1436,R476,African Mango Seed Powder,kg,7.37,0.00,0.00,0.0,7.37,0.00,0.00,0.00
1437,R477,Granular Turmeric Extract Curcuminoids 95% HPLC (Natural),kg,0.30,0.00,0.00,0.0,0.30,0.00,0.00,0.00
1438,R478,Black Pepper Extract Piperine 95%,kg,153.206,303.897,0.00,0.0,0.00,0.00,117.008,150.691
1439,R479,Collagen Chicken Type II Hydrolyzed,kg,4.623,0.00,0.00,0.0,4.623,0.00,0.00,0.00
1440,R481,African Mango P.E. 4:1,kg,8.393,0.00,0.593,0.0,7.80,0.00,0.00,0.00
1441,R482,Big Jim 4 Ingredient Blend,kg,20.00,0.00,20.00,0.0,0.00,0.00,0.00,0.00
1442,R483,Conjugated Linoleic Acid (CLA) 40%,kg,4.757,0.00,4.757,0.0,0.00,0.00,0.00,0.00
1443,R486,00 Gelatin Swedish Orange 0191.01 Capsules,ea,"10,000.00",0.00,0.00,0.0,"10,000.00",0.00,0.00,0.00
1444,R489,Citrinï¿½ (Garcinia Cambogia),kg,9.06,0.00,9.06,0.0,0.00,0.00,0.00,0.00
1445,R490,Catethinâ¢ Green Tea Extract 80% Catechins 60% EGCG,kg,18.30,0.00,18.30,0.0,0.00,0.00,0.00,0.00
1446,R492,GinpureÂ® Ginger Extract 20% Gingerols,kg,24.845,2.795,24.845,0.0,0.00,0.00,0.00,2.795
1447,R493,Cape Aloe Powder,kg,2.91,0.00,2.91,0.0,0.00,0.00,0.00,0.00
1448,R494,Gotu Kola Extract 4:1,kg,14.971,0.00,0.00,0.0,14.971,0.00,0.00,0.00
1449,R497,Goldenseal Herb Powder,kg,16.523,0.00,0.00,0.0,16.523,0.00,0.00,0.00
1450,R498,White Willow Bark Powder,kg,27.393,0.00,27.393,0.0,0.00,0.00,0.00,0.00
1451,R500,Senna Leaf Powder,kg,8.99,0.00,8.99,0.0,0.00,0.00,0.00,0.00
1452,R501,Nettle Root Extract 4:1,kg,8.679,0.00,8.265,0.0,0.414,0.00,0.00,0.00
1453,R502,Oat Straw (Avena Sativa) P.E. 10:1,kg,117.58,115.50,0.00,0.0,2.08,0.00,0.00,0.00
1454,R505,Potassium Gluconate 16%,kg,100.00,87.34375,100.00,0.0,0.00,0.00,0.00,87.34375
1455,R508,Papaya Fruit Powder,kg,15.12,3.52,0.00,0.0,11.60,0.00,2.42,0.00
1456,R509,Maitake Mushroom Powder,kg,8.596,0.00,0.00,0.0,8.596,0.00,0.00,0.00
1457,R510,Cordyceps Mushroom 7%,kg,10.617,0.00,0.00,0.0,10.617,0.00,0.00,0.00
1458,R511,0 Gelatin Blue 0570.01 Capsules,ea,"30,000.00",0.00,0.00,0.0,"30,000.00",0.00,0.00,0.00
1459,R512,Vitamin K2 MK-7 1% DCP,kg,0.935,0.5044,0.00,0.0,0.4306,0.00,0.505,0.00
1460,R513,Yucca Root Extract 4:1,kg,6.627,0.00,6.627,0.0,0.00,0.00,0.00,0.00
1461,R514,Saffron Flower P.E. 4:1,kg,7.103,0.00,0.00,0.0,7.103,0.00,0.00,0.00
1462,R517,L-Ornithine Mono HCl,kg,21.50,0.00,21.50,0.0,0.00,0.00,0.00,0.00
1463,R518,Hydroxypropyl Methylcellulose (HPMC),kg,491.00,44.709,0.00,0.0,446.291,0.00,29.709,0.00
